date,ticker,close,weight,kinetic_energy,efficiency,leverage_mult,market_state,decision_reason,nifty_vol,fwd_return,net_pnl,structure_tag,meta_scale,capital_scale,adaptive_scale,genome_scale,family_scale,drift_scale
2022-05-20,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -0.96],0.23100000381469726,0.0,0.0,SAFE,,,,,,
2022-05-27,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -1.59],0.21479999542236328,0.0,0.0,SAFE,,,,,,
2022-06-03,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -2.23],0.1997999954223633,0.0,0.0,SAFE,,,,,,
2022-06-10,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -2.87],0.19579999923706054,0.0,0.0,SAFE,,,,,,
2022-06-17,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -3.35],0.22760000228881835,0.0,0.0,SAFE,,,,,,
2022-06-24,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -3.97],0.20549999237060546,0.0,0.0,SAFE,,,,,,
2022-07-01,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -4.08],0.2125,0.0,0.0,SAFE,,,,,,
2022-07-08,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -4.50],0.18399999618530274,0.0,0.0,SAFE,,,,,,
2022-07-15,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -4.86],0.17600000381469727,0.0,0.0,SAFE,,,,,,
2022-07-22,CASH,1.0,1.0,0.0,0.0,0.0,BEAR_DEFENSE,Broad Market Trend [KILL-SWITCH: Sharpe -4.88],0.16649999618530273,0.0,0.0,SAFE,,,,,,
2022-07-29,BAJFINANCE.NS,720.91,0.10516200536001907,0.009437843823892464,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.16549999237060548,0.013261017325325019,139.45551750451355,VACUUM,0.5,0.7010800357334606,1.5,1.0,1.0,1.0
2022-07-29,TITAN.NS,2352.05,0.10516200536001907,0.009258822100548524,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.16549999237060548,0.034331753151506134,361.03960089375397,VACUUM,0.5,0.7010800357334606,1.5,1.0,1.0,1.0
2022-07-29,ASIANPAINT.NS,3333.75,0.10516200536001907,0.007967805452364965,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.16549999237060548,0.042039745031871044,442.0983892375458,VACUUM,0.5,0.7010800357334606,1.5,1.0,1.0,1.0
2022-07-29,ADANIENT.NS,2490.8,0.10516200536001907,0.0075861297578150525,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.16549999237060548,0.05028906375461689,528.8498792113362,VACUUM,0.5,0.7010800357334606,1.5,1.0,1.0,1.0
2022-07-29,HAL.NS,1012.5,0.10516200536001907,0.007223207645479841,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.16549999237060548,-0.013679012345679035,-143.85123696160656,VACUUM,0.5,0.7010800357334606,1.5,1.0,1.0,1.0
2022-08-05,BAJFINANCE.NS,730.47,0.09453159977055643,0.013969600243401784,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18920000076293944,-0.0025463058031130826,-24.07063610733312,VACUUM,0.5,0.6302106651370429,1.5,1.0,1.0,1.0
2022-08-05,ASIANPAINT.NS,3473.9,0.09453159977055643,0.009981231196765087,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18920000076293944,0.007801030542042059,73.74438969982069,VACUUM,0.5,0.6302106651370429,1.5,1.0,1.0,1.0
2022-08-05,HAL.NS,998.65,0.09453159977055643,0.00984147590048422,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18920000076293944,0.15020277374455526,1419.890849204774,VACUUM,0.5,0.6302106651370429,1.5,1.0,1.0,1.0
2022-08-05,ADANIENT.NS,2616.06,0.09453159977055643,0.008188226691257832,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18920000076293944,0.10281874268938787,971.962023282504,VACUUM,0.5,0.6302106651370429,1.5,1.0,1.0,1.0
2022-08-05,JSWSTEEL.NS,667.15,0.09453159977055643,0.007787162277008804,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18920000076293944,0.010042719028704258,94.93542958296221,VACUUM,0.5,0.6302106651370429,1.5,1.0,1.0,1.0
2022-08-12,BAJFINANCE.NS,730.94,0.09890741376104384,0.013126777586475591,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17610000610351562,-0.028347059950201148,-280.37343874036594,VACUUM,0.5,0.6593827584069589,1.5,1.0,1.0,1.0
2022-08-12,HAL.NS,1135.1,0.09890741376104384,0.012512135360880437,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17610000610351562,-0.017813408510263237,-176.18781660191055,VACUUM,0.5,0.6593827584069589,1.5,1.0,1.0,1.0
2022-08-12,JSWSTEEL.NS,678.2,0.09890741376104384,0.009390336493743665,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17610000610351562,-0.05197581834267177,-514.0793770387489,VACUUM,0.5,0.6593827584069589,1.5,1.0,1.0,1.0
2022-08-12,ADANIENT.NS,2777.14,0.09890741376104384,0.009166789404145084,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17610000610351562,0.06529739228126784,645.8396195880548,VACUUM,0.5,0.6593827584069589,1.5,1.0,1.0,1.0
2022-08-12,ASIANPAINT.NS,3427.85,0.09890741376104384,0.009108107411512162,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17610000610351562,-0.022783960791749904,-225.35026371450078,VACUUM,0.5,0.6593827584069589,1.5,1.0,1.0,1.0
2022-08-19,HAL.NS,1121.13,0.10008527542318163,0.012096126055033804,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18290000915527344,0.013825336936840509,138.37126551419686,VACUUM,0.5,0.6672351694878775,1.5,1.0,1.0,1.0
2022-08-19,ADANIENT.NS,3034.68,0.10008527542318163,0.011860091873314837,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18290000915527344,0.0029887830018322076,29.913316991850007,VACUUM,0.5,0.6672351694878775,1.5,1.0,1.0,1.0
2022-08-19,BAJFINANCE.NS,730.17,0.10008527542318163,0.009732596968775613,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18290000915527344,-0.03281427612747706,-328.42258640308756,VACUUM,0.5,0.6672351694878775,1.5,1.0,1.0,1.0
2022-08-19,TRENT.NS,1398.15,0.10008527542318163,0.008731996656769353,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18290000915527344,-0.0053999928476917225,-54.0459771444437,VACUUM,0.5,0.6672351694878775,1.5,1.0,1.0,1.0
2022-08-19,JSWSTEEL.NS,664.55,0.10008527542318163,0.008310386740555708,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18290000915527344,0.0036867052892935754,36.8984914283048,VACUUM,0.5,0.6672351694878775,1.5,1.0,1.0,1.0
2022-08-26,ADANIENT.NS,3043.75,0.11898905459267876,0.011346747988593597,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18219999313354493,0.06593182751540036,784.5165823625053,VACUUM,0.5,0.7932603639511918,1.5,1.0,1.0,1.0
2022-08-26,HAL.NS,1136.63,0.11898905459267876,0.007700053055241898,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18219999313354493,0.04585485162277952,545.6225443082096,VACUUM,0.5,0.7932603639511918,1.5,1.0,1.0,1.0
2022-08-26,TRENT.NS,1390.6,0.11898905459267876,0.004803836410575292,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18219999313354493,0.005501222493887597,65.45852636516636,VACUUM,0.5,0.7932603639511918,1.5,1.0,1.0,1.0
2022-08-26,ICICIBANK.NS,870.85,0.11898905459267876,0.004411948047577416,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18219999313354493,0.013320319228340153,158.49721918528752,VACUUM,0.5,0.7932603639511918,1.5,1.0,1.0,1.0
2022-08-26,KPITTECH.NS,566.6,0.11898905459267876,0.003926359955069329,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18219999313354493,-0.017296152488528182,-205.80528327007767,VACUUM,0.5,0.7932603639511918,1.5,1.0,1.0,1.0
2022-09-02,ADANIENT.NS,3253.4,0.11453515795551913,0.010234633673528792,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.19549999237060547,0.028428720722935938,325.6088018474808,VACUUM,0.5,0.7635677197034608,1.5,1.0,1.0,1.0
2022-09-02,HAL.NS,1184.75,0.11453515795551913,0.006191844888173728,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.19549999237060547,0.02716184849124293,311.09866073083884,VACUUM,0.5,0.7635677197034608,1.5,1.0,1.0,1.0
2022-09-02,TITAN.NS,2612.6,0.11453515795551913,0.0035172047122128468,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.19549999237060547,-0.003502258286764178,-40.11317060755609,VACUUM,0.5,0.7635677197034608,1.5,1.0,1.0,1.0
2022-09-02,KPITTECH.NS,564.2,0.11453515795551913,0.0034941886470776975,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.19549999237060547,0.015508684863523572,177.6289670526041,VACUUM,0.5,0.7635677197034608,1.5,1.0,1.0,1.0
2022-09-02,CDSL.NS,624.25,0.11453515795551913,0.0033024661127773846,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.19549999237060547,0.1115418502202643,1277.5463433628827,VACUUM,0.5,0.7635677197034608,1.5,1.0,1.0,1.0
2022-09-09,ADANIENT.NS,3345.89,0.11921581761857417,0.009911421728682146,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17719999313354493,0.07272803349781379,867.0331977232921,VACUUM,0.5,0.794772117457161,1.5,1.0,1.0,1.0
2022-09-09,ANGELONE.NS,1582.55,0.11921581761857417,0.008143822571133,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17719999313354493,-0.009509968089475818,-113.37386213134093,VACUUM,0.5,0.794772117457161,1.5,1.0,1.0,1.0
2022-09-09,CDSL.NS,693.88,0.11921581761857417,0.008043806245008351,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17719999313354493,-0.03862339309390666,-460.45193868936735,VACUUM,0.5,0.794772117457161,1.5,1.0,1.0,1.0
2022-09-09,TITAN.NS,2603.45,0.11921581761857417,0.004270621900439579,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17719999313354493,0.0032072826441838192,38.235882276023645,VACUUM,0.5,0.794772117457161,1.5,1.0,1.0,1.0
2022-09-09,HAL.NS,1216.93,0.11921581761857417,0.004112048526304406,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17719999313354493,0.020354498615368165,242.65781946472515,VACUUM,0.5,0.794772117457161,1.5,1.0,1.0,1.0
2022-09-16,ANGELONE.NS,1567.5,0.10921303959977566,0.01302121219285799,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1981999969482422,-0.048229665071770275,-526.7308321367165,VACUUM,0.5,0.728086930665171,1.5,1.0,1.0,1.0
2022-09-16,ADANIENT.NS,3589.23,0.10921303959977566,0.010024944071950283,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1981999969482422,-0.007536435391434983,-82.30770168459395,VACUUM,0.5,0.728086930665171,1.5,1.0,1.0,1.0
2022-09-16,CDSL.NS,667.08,0.10921303959977566,0.009262794389779973,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1981999969482422,-0.02155663488637044,-235.426561948308,VACUUM,0.5,0.728086930665171,1.5,1.0,1.0,1.0
2022-09-16,HAL.NS,1241.7,0.10921303959977566,0.007830120513395555,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1981999969482422,-0.01795924941612302,-196.13842176652912,VACUUM,0.5,0.728086930665171,1.5,1.0,1.0,1.0
2022-09-16,TITAN.NS,2611.8,0.10921303959977566,0.004915620507121198,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1981999969482422,0.023221533042346133,253.6094207721247,VACUUM,0.5,0.728086930665171,1.5,1.0,1.0,1.0
2022-09-23,ANGELONE.NS,1491.9,0.11314506376611608,0.010081319067472122,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.2059000015258789,-0.08707017896641872,-985.1560951282585,VACUUM,0.5,0.7543004251074404,1.5,1.0,1.0,1.0
2022-09-23,ADANIENT.NS,3562.18,0.11314506376611608,0.010058369637438754,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.2059000015258789,-0.05948043052288196,-672.9917104347517,VACUUM,0.5,0.7543004251074404,1.5,1.0,1.0,1.0
2022-09-23,KPITTECH.NS,660.95,0.11314506376611608,0.006234467674349831,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.2059000015258789,-0.0015886224374008142,-17.97447869799979,VACUUM,0.5,0.7543004251074404,1.5,1.0,1.0,1.0
2022-09-23,HAL.NS,1219.4,0.11314506376611608,0.005346637333797589,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.2059000015258789,-0.03851894374282436,-435.82283459853,VACUUM,0.5,0.7543004251074404,1.5,1.0,1.0,1.0
2022-09-23,CDSL.NS,652.7,0.11314506376611608,0.0051021260075478116,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.2059000015258789,-0.04557989888156887,-515.7140565408233,VACUUM,0.5,0.7543004251074404,1.5,1.0,1.0,1.0
2022-09-30,KPITTECH.NS,659.9,0.1017818685158817,0.009320860938568416,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.19969999313354492,-0.003409607516290347,-34.7036223913826,VACUUM,0.5,0.6785457901058779,1.5,1.0,1.0,1.0
2022-09-30,SUNPHARMA.NS,948.65,0.1017818685158817,0.0026751379367998675,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.19969999313354492,-0.002740736836557237,-27.895731633510223,VACUUM,0.5,0.6785457901058779,1.5,1.0,1.0,1.0
2022-09-30,ITC.NS,291.06,0.06785457901058779,0.0013516809662596067,1.0,1.0,BULL_TURBO,Standard Entry,0.19969999313354492,-0.013090084518655955,-88.82221742264126,VACUUM,0.5,0.6785457901058779,1.0,1.0,1.0,1.0
2022-10-07,KPITTECH.NS,681.45,0.10173527189439181,0.00885058309797505,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18809999465942384,-0.01716927140655961,-174.67204947749485,VACUUM,0.5,0.678235145962612,1.5,1.0,1.0,1.0
2022-10-07,SUNPHARMA.NS,955.15,0.10173527189439181,0.004211206851423365,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18809999465942384,0.022143118881850995,225.27362200349523,VACUUM,0.5,0.678235145962612,1.5,1.0,1.0,1.0
2022-10-07,TRENT.NS,1450.75,0.06782351459626121,0.00017908138086782408,1.0,1.0,BULL_TURBO,Standard Entry,0.18809999465942384,-0.04904359813889374,-332.6309194226429,VACUUM,0.5,0.678235145962612,1.0,1.0,1.0,1.0
2022-10-07,ITC.NS,292.73,0.06782351459626121,-3.948550534422356e-05,1.0,1.0,BULL_TURBO,Standard Entry,0.18809999465942384,-0.006012366344412909,-40.77798165183586,VACUUM,0.5,0.678235145962612,1.0,1.0,1.0,1.0
2022-10-14,KPITTECH.NS,669.75,0.10149975777905487,0.006906267834167986,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18260000228881837,0.06300858529301985,639.5356145242434,VACUUM,0.5,0.6766650518603657,1.5,1.0,1.0,1.0
2022-10-14,SUNPHARMA.NS,976.3,0.10149975777905487,0.00514224010489645,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.18260000228881837,0.0014339854552904753,14.554917637067097,VACUUM,0.5,0.6766650518603657,1.5,1.0,1.0,1.0
2022-10-14,ANGELONE.NS,1649.6,0.06766650518603658,0.001964612723440983,1.0,1.0,BULL_TURBO,Standard Entry,0.18260000228881837,-0.02379364694471387,-161.00329343792046,VACUUM,0.5,0.6766650518603657,1.0,1.0,1.0,1.0
2022-10-21,ANGELONE.NS,1610.35,0.09428704630379639,0.009359883593613779,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17280000686645508,-0.004781569224081609,-45.084003883579044,VACUUM,0.5,0.628580308691976,1.5,1.0,1.0,1.0
2022-10-21,SUNPHARMA.NS,977.7,0.09428704630379639,0.004266081692412657,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17280000686645508,0.040094098394190376,378.0354111801997,VACUUM,0.5,0.628580308691976,1.5,1.0,1.0,1.0
2022-10-28,MCX.NS,301.51,0.10610638698713792,0.009609117511971707,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.15920000076293944,-0.0061026168286291505,-64.7526622852745,VACUUM,0.5,0.7073759132475861,1.5,1.0,1.0,1.0
2022-10-28,ANGELONE.NS,1634.25,0.10610638698713792,0.009216833923470577,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.15920000076293944,-0.0369588496252104,-392.1570000932012,VACUUM,0.5,0.7073759132475861,1.5,1.0,1.0,1.0
2022-10-28,SBIN.NS,570.75,0.10610638698713792,0.005238427320798659,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.15920000076293944,0.040648269820411816,431.30410479222155,VACUUM,0.5,0.7073759132475861,1.5,1.0,1.0,1.0
2022-10-28,KPITTECH.NS,721.7,0.10610638698713792,0.00521668780871343,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.15920000076293944,-0.037065262574476926,-393.28610945073285,VACUUM,0.5,0.7073759132475861,1.5,1.0,1.0,1.0
2022-11-04,MCX.NS,299.67,0.11257344416353626,0.009233515241614905,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1565999984741211,0.010978743284279252,123.5914944098609,VACUUM,0.5,0.7504896277569084,1.5,1.0,1.0,1.0
2022-11-04,SBIN.NS,593.95,0.11257344416353626,0.006008345150703556,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1565999984741211,-0.002357100766057902,-26.534695147564776,VACUUM,0.5,0.7504896277569084,1.5,1.0,1.0,1.0
2022-11-04,ADANIENT.NS,3716.28,0.11257344416353626,0.005846804209416887,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1565999984741211,0.049382716049382706,555.918242782895,VACUUM,0.5,0.7504896277569084,1.5,1.0,1.0,1.0
2022-11-04,NTPC.NS,176.95,0.11257344416353626,0.005126622873669021,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1565999984741211,-0.031082226617688613,-349.9033302624749,VACUUM,0.5,0.7504896277569084,1.5,1.0,1.0,1.0
2022-11-11,ADANIENT.NS,3886.52,0.11612438126958397,0.012233883962378629,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14409999847412108,0.0027325216388954365,31.731238462248207,VACUUM,0.5,0.7741625417972264,1.5,1.0,1.0,1.0
2022-11-11,MCX.NS,305.3,0.11612438126958397,0.009441709145159797,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14409999847412108,-0.018964952505732133,-220.229337553519,VACUUM,0.5,0.7741625417972264,1.5,1.0,1.0,1.0
2022-11-11,SBIN.NS,601.3,0.11612438126958397,0.007049587878989935,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14409999847412108,0.0023282887077999185,27.03710856102247,VACUUM,0.5,0.7741625417972264,1.5,1.0,1.0,1.0
2022-11-11,JSWSTEEL.NS,719.0,0.11612438126958397,0.006687564560339007,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14409999847412108,-0.015020862308762106,-174.4288341740614,VACUUM,0.5,0.7741625417972264,1.5,1.0,1.0,1.0
2022-11-11,RELIANCE.NS,1194.65,0.11612438126958397,0.004805704153633601,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14409999847412108,-0.012974511363160758,-150.66571043222294,VACUUM,0.5,0.7741625417972264,1.5,1.0,1.0,1.0
2022-11-18,ADANIENT.NS,3897.14,0.12453711378741353,0.013136075001645044,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14390000343322754,-0.02952934716227796,-367.74996676166467,VACUUM,0.5,0.8302474252494235,1.5,1.0,1.0,1.0
2022-11-18,JSWSTEEL.NS,708.2,0.12453711378741353,0.007262881534260413,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14390000343322754,0.025416548997458342,316.5303654579841,VACUUM,0.5,0.8302474252494235,1.5,1.0,1.0,1.0
2022-11-18,HDFCBANK.NS,806.95,0.12453711378741353,0.0066394611707126395,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14390000343322754,0.002329760208191332,29.014161214491214,VACUUM,0.5,0.8302474252494235,1.5,1.0,1.0,1.0
2022-11-18,MCX.NS,299.51,0.12453711378741353,0.005528142308891848,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14390000343322754,0.04226903943107083,526.4064173311938,VACUUM,0.5,0.8302474252494235,1.5,1.0,1.0,1.0
2022-11-18,SBIN.NS,602.7,0.12453711378741353,0.004347978675339769,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14390000343322754,0.0077982412477184855,97.11704576088187,VACUUM,0.5,0.8302474252494235,1.5,1.0,1.0,1.0
2022-11-25,ADANIENT.NS,3782.06,0.1824930017215025,0.008262498688168089,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13329999923706054,0.005486428031284538,100.12347201581089,VACUUM,0.75,0.8110800076511223,1.5,1.0,1.0,1.0
2022-11-25,HDFCBANK.NS,808.83,0.1824930017215025,0.0056007536624688315,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13329999923706054,-0.006527947776417895,-119.13047847997095,VACUUM,0.75,0.8110800076511223,1.5,1.0,1.0,1.0
2022-11-25,HAL.NS,1365.78,0.1824930017215025,0.004540062582946021,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13329999923706054,0.015632093016444915,285.2747577760769,VACUUM,0.75,0.8110800076511223,1.5,1.0,1.0,1.0
2022-11-25,JSWSTEEL.NS,726.2,0.1824930017215025,0.0032863439081357608,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13329999923706054,0.023202974387221024,423.43804447911054,VACUUM,0.75,0.8110800076511223,1.5,1.0,1.0,1.0
2022-11-25,INFY.NS,1635.65,0.1824930017215025,0.0031973878015275703,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13329999923706054,0.0013755999144071164,25.103735754799658,VACUUM,0.75,0.8110800076511223,1.5,1.0,1.0,1.0
2022-12-02,HAL.NS,1387.13,0.23774803414160206,0.0058689811470466645,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13449999809265137,-0.01942860438459268,-461.911249855182,VACUUM,1.0,0.7924934471386735,1.5,1.0,1.0,1.0
2022-12-02,INFY.NS,1637.9,0.23774803414160206,0.004385215206635409,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13449999809265137,-0.04188289883387272,-995.7576861904837,VACUUM,1.0,0.7924934471386735,1.5,1.0,1.0,1.0
2022-12-02,TCS.NS,3439.15,0.23774803414160206,0.0033715810383290294,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13449999809265137,-0.042568657953273366,-1012.0614744437017,VACUUM,1.0,0.7924934471386735,1.5,1.0,1.0,1.0
2022-12-02,HDFCBANK.NS,803.55,0.23774803414160206,0.003183602572337653,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13449999809265137,0.01490884201356483,354.45478800527627,VACUUM,1.0,0.7924934471386735,1.5,1.0,1.0,1.0
2022-12-02,JSWSTEEL.NS,743.05,0.23774803414160206,0.002920562865523579,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.13449999809265137,-0.0035663818047237433,-84.7900263071449,VACUUM,1.0,0.7924934471386735,1.5,1.0,1.0,1.0
2022-12-09,HAL.NS,1360.18,0.2398746006590062,0.004287087489261819,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1347999954223633,-0.0492214265758944,-1180.6970043759266,VACUUM,1.0,0.7995820021966874,1.5,1.0,1.0,1.0
2022-12-09,JSWSTEEL.NS,740.4,0.2398746006590062,0.0028896408993129208,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1347999954223633,0.004119394921664058,98.8138211790904,VACUUM,1.0,0.7995820021966874,1.5,1.0,1.0,1.0
2022-12-16,MCX.NS,328.86,0.2323020873761481,0.004151150535927075,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1406999969482422,-0.060360031624399506,-1402.1761340438318,VACUUM,1.0,0.7743402912538271,1.5,1.0,1.0,1.0
2022-12-16,JSWSTEEL.NS,743.45,0.2323020873761481,0.0029134574407574023,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.1406999969482422,-0.020983253749411557,-487.4453645931691,VACUUM,1.0,0.7743402912538271,1.5,1.0,1.0,1.0
2022-12-16,HDFCBANK.NS,819.83,0.1548680582507654,0.001397512712355997,1.0,1.0,BULL_TURBO,Standard Entry,0.1406999969482422,-0.025615066538184746,-396.6955616732827,VACUUM,1.0,0.7743402912538271,1.0,1.0,1.0,1.0
2022-12-23,ITC.NS,286.24,0.10600860797984564,-0.0008302808587646309,1.0,1.0,BULL_TURBO,Standard Entry,0.1615999984741211,0.014847680268306317,157.39819169729736,VACUUM,0.75,0.7067240531989709,1.0,1.0,1.0,1.0
2022-12-30,JSWSTEEL.NS,768.05,0.08818897503956283,0.0008682356558569576,1.0,1.0,BULL_TURBO,Standard Entry,0.14869999885559082,-0.05168934314172246,-455.843019213676,VACUUM,0.5,0.8818897503956283,1.0,1.0,1.0,1.0
2023-01-06,KPITTECH.NS,716.65,0.08817427979920074,0.00038361975445343075,1.0,1.0,BULL_TURBO,Standard Entry,0.15029999732971192,-0.033837996232470524,-298.36409476461563,VACUUM,0.5,0.8817427979920074,1.0,1.0,1.0,1.0
2023-01-06,TITAN.NS,2538.1,0.08817427979920074,0.0002824682431573996,1.0,1.0,BULL_TURBO,Standard Entry,0.15029999732971192,-0.04763405697175056,-420.00986673982027,VACUUM,0.5,0.8817427979920074,1.0,1.0,1.0,1.0
2023-01-13,TCS.NS,3374.55,0.07180103172847237,0.001630848580305529,1.0,1.0,BULL_TURBO,Standard Entry,0.14460000038146972,-0.0033930449985924856,-24.362413160007353,VACUUM,0.5,0.7180103172847236,1.0,1.0,1.0,1.0
2023-01-13,JSWSTEEL.NS,768.5,0.07180103172847237,0.0008575589980594502,1.0,1.0,BULL_TURBO,Standard Entry,0.14460000038146972,-0.0351984385165907,-252.72842007224128,VACUUM,0.5,0.7180103172847236,1.0,1.0,1.0,1.0
2023-01-27,TCS.NS,3411.05,0.12105459891880394,0.0026199422687662997,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.17319999694824217,0.020887996364755718,252.8588022152938,VACUUM,0.5,0.8070306594586929,1.5,1.0,1.0,1.0
2023-01-27,SUNPHARMA.NS,1043.4,0.08070306594586929,0.0024223138651704758,1.0,1.0,BULL_TURBO,Standard Entry,0.17319999694824217,-0.01461567950929653,-117.95301472824484,VACUUM,0.5,0.8070306594586929,1.0,1.0,1.0,1.0
2023-02-03,ITC.NS,333.51,0.12561931233331444,0.005403640899284881,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14399999618530274,-0.024437048364366817,-306.9765210987706,VACUUM,0.5,0.8374620822220963,1.5,1.0,1.0,1.0
2023-02-03,KPITTECH.NS,778.35,0.12561931233331444,0.004106703755418042,1.0,1.5,BULL_TURBO,Turbo (High Energy),0.14399999618530274,0.09905569473887071,1244.3308255795653,VACUUM,0.5,0.8374620822220963,1.5,1.0,1.0,1.0
